"date","total_count","lineage_count","lineage","prevalence","prevalence_rolling","term"
"2020-07-04",0,0,"b.1",0,1,NA
"2020-07-04",0,0,"b.1.1",0,0,NA
"2020-07-04",0,0,"b.1.1.7",0,0,"Alpha"
"2020-07-04",0,0,"other",0,0,NA
"2020-07-05",0,0,"b.1",0,1,NA
"2020-07-05",0,0,"b.1.1",0,0,NA
"2020-07-05",0,0,"b.1.1.7",0,0,"Alpha"
"2020-07-05",0,0,"other",0,0,NA
"2020-07-06",0,0,"b.1",0,0,NA
"2020-07-06",0,0,"b.1.1",0,0,NA
"2020-07-06",0,0,"b.1.1.7",0,0,"Alpha"
"2020-07-06",0,0,"other",0,0,NA
"2020-07-07",1,1,"b.1",1,1,NA
"2020-07-07",0,0,"b.1.1",0,0,NA
"2020-07-07",0,0,"b.1.1.7",0,0,"Alpha"
"2020-07-07",0,0,"other",0,0,NA
"2020-07-08",0,0,"b.1",0,1,NA
"2020-07-08",0,0,"b.1.1",0,0,NA
"2020-07-08",0,0,"b.1.1.7",0,0,"Alpha"
"2020-07-08",0,0,"other",0,0,NA
"2020-07-09",0,0,"b.1",0,1,NA
"2020-07-09",0,0,"b.1.1",0,0,NA
"2020-07-09",0,0,"b.1.1.7",0,0,"Alpha"
"2020-07-09",0,0,"other",0,0,NA
"2020-07-10",3,2,"b.1",0.666666666666667,0.75,NA
"2020-07-10",0,0,"b.1.1",0,0,NA
"2020-07-10",0,0,"b.1.1.7",0,0,"Alpha"
"2020-07-10",3,1,"other",0.333333333333333,0.25,NA
"2020-07-11",0,0,"b.1",0,0.75,NA
"2020-07-11",0,0,"b.1.1",0,0,NA
"2020-07-11",0,0,"b.1.1.7",0,0,"Alpha"
"2020-07-11",0,0,"other",0,0.25,NA
"2020-07-12",0,0,"b.1",0,0.75,NA
"2020-07-12",0,0,"b.1.1",0,0,NA
"2020-07-12",0,0,"b.1.1.7",0,0,"Alpha"
"2020-07-12",0,0,"other",0,0.25,NA
"2020-07-13",0,0,"b.1",0,0.75,NA
"2020-07-13",0,0,"b.1.1",0,0,NA
"2020-07-13",0,0,"b.1.1.7",0,0,"Alpha"
"2020-07-13",0,0,"other",0,0.25,NA
"2020-07-14",0,0,"b.1",0,0.666666666666667,NA
"2020-07-14",0,0,"b.1.1",0,0,NA
"2020-07-14",0,0,"b.1.1.7",0,0,"Alpha"
"2020-07-14",0,0,"other",0,0.333333333333333,NA
"2020-07-15",0,0,"b.1",0,0.5,NA
"2020-07-15",0,0,"b.1.1",0,0,NA
"2020-07-15",0,0,"b.1.1.7",0,0,"Alpha"
"2020-07-15",1,1,"other",1,0.5,NA
"2020-07-16",0,0,"b.1",0,0.4,NA
"2020-07-16",0,0,"b.1.1",0,0,NA
"2020-07-16",0,0,"b.1.1.7",0,0,"Alpha"
"2020-07-16",1,1,"other",1,0.6,NA
"2020-07-17",0,0,"b.1",0,0,NA
